id,pred,pred_proba
44892,0,0.03
44893,0,0
44894,0,0
44895,0,0.01
44896,0,0.29
44897,0,0.15
44898,0,0.21
44899,0,0.46
44900,0,0.2
44901,0,0.35
44902,0,0.35
44903,0,0
44904,0,0.02
44905,0,0.38
44906,0,0.01
44907,0,0.02
44908,0,0
44909,0,0.06
44910,0,0
44911,0,0.35
44912,0,0.11
44913,0,0.09
44914,0,0.02
44915,0,0
44916,0,0.01
44917,0,0.02
44918,0,0.01
44919,0,0.15
44920,0,0.03
44921,0,0.14
44922,0,0.41
44923,0,0.06
44924,0,0.19
44925,0,0.08
44926,0,0.01
44927,1,0.53
44928,0,0
44929,0,0.23
44930,0,0.06
44931,0,0.01
44932,0,0.17
44933,0,0.06
44934,0,0
44935,0,0.03
44936,1,0.59
44937,0,0.32
44938,0,0.1
44939,1,0.7
44940,0,0.14
44941,0,0.27
44942,0,0
44943,0,0.02
44944,0,0.06
44945,0,0.24
44946,0,0
44947,0,0
44948,0,0.13
44949,0,0
44950,0,0.04
44951,0,0
44952,0,0.04
44953,0,0
44954,0,0.06
44955,0,0.01
44956,0,0.02
44957,0,0.02
44958,0,0.1
44959,0,0.03
44960,0,0.01
44961,0,0
44962,0,0.01
44963,0,0.06
44964,0,0.02
44965,0,0.17
44966,0,0.04
44967,0,0.07
44968,0,0.03
44969,0,0.16
44970,0,0
44971,0,0.06
44972,1,0.55
44973,0,0
44974,0,0.05
44975,0,0.01
44976,0,0.03
44977,0,0.02
44978,0,0.01
44979,0,0.05
44980,0,0
44981,0,0.08
44982,0,0
44983,0,0.02
44984,0,0.08
44985,0,0.36
44986,0,0
44987,0,0
44988,0,0.37
44989,0,0.2
44990,0,0.15
44991,0,0
44992,0,0.01
44993,0,0.33
44994,0,0.06
44995,0,0.35
44996,0,0.09
44997,1,0.54
44998,0,0.01
44999,0,0
